reef_name,country,state_province_island,city_town,region,latitude,longitude,year,month,date_substrate,date_temperature,depth..m.,substrate_code,total,errors,sst
Fakarava Atoll,French Polynesia,Tuamotu Archipelago,,Indo-Pacific,-16.5,-145.5,1999,2,1999-02-10,1999-02-15,4,HC/D,0,false,28.494694
Fakarava Atoll,French Polynesia,Tuamotu Archipelago,,Indo-Pacific,-16.5,-145.5,1999,2,1999-02-10,1999-02-15,4,HC/D,0,false,28.494694
Fakarava Atoll,French Polynesia,Tuamotu Archipelago,,Indo-Pacific,-16.5,-145.5,1999,2,1999-02-10,1999-02-15,4,HC/D,0,false,28.494694
Petit Trou de Nippes (Lighthouse Reef),Haiti,Dept de Nippes,Petit Trou de Nippes,Atlantic,18.5,-73.5,2013,8,2013-08-23,2013-08-16,6,HC,10,false,29.344397
Petit Trou de Nippes (Lighthouse Reef),Haiti,Dept de Nippes,Petit Trou de Nippes,Atlantic,18.5,-73.5,2013,8,2013-08-23,2013-08-16,6,HC,11,false,29.344397
Petit Trou de Nippes (Lighthouse Reef),Haiti,Dept de Nippes,Petit Trou de Nippes,Atlantic,18.5,-73.5,2013,8,2013-08-23,2013-08-16,6,HC,5,false,29.344397
Petit Trou de Nippes (Lighthouse Reef),Haiti,Dept de Nippes,Petit Trou de Nippes,Atlantic,18.5,-73.5,2013,8,2013-08-23,2013-08-16,6,HC,12,false,29.344397
Petit Trou de Nippes (Lighthouse Reef),Haiti,Dept de Nippes,Petit Trou de Nippes,Atlantic,18.5,-73.5,2013,8,2013-08-23,2013-08-16,6,HC/B,0,false,29.344397
Petit Trou de Nippes (Lighthouse Reef),Haiti,Dept de Nippes,Petit Trou de Nippes,Atlantic,18.5,-73.5,2013,8,2013-08-23,2013-08-16,6,HC/B,0,false,29.344397
Petit Trou de Nippes (Lighthouse Reef),Haiti,Dept de Nippes,Petit Trou de Nippes,Atlantic,18.5,-73.5,2013,8,2013-08-23,2013-08-16,6,HC/B,0,false,29.344397
Petit Trou de Nippes (Lighthouse Reef),Haiti,Dept de Nippes,Petit Trou de Nippes,Atlantic,18.5,-73.5,2013,8,2013-08-23,2013-08-16,6,HC/B,0,false,29.344397
Petit Trou de Nippes (Lighthouse Reef),Haiti,Dept de Nippes,Petit Trou de Nippes,Atlantic,18.5,-73.5,2013,8,2013-08-23,2013-08-16,6,HC/D,0,false,29.344397
Petit Trou de Nippes (Lighthouse Reef),Haiti,Dept de Nippes,Petit Trou de Nippes,Atlantic,18.5,-73.5,2013,8,2013-08-23,2013-08-16,6,HC/D,0,false,29.344397
Petit Trou de Nippes (Lighthouse Reef),Haiti,Dept de Nippes,Petit Trou de Nippes,Atlantic,18.5,-73.5,2013,8,2013-08-23,2013-08-16,6,HC/D,0,false,29.344397
Petit Trou de Nippes (Lighthouse Reef),Haiti,Dept de Nippes,Petit Trou de Nippes,Atlantic,18.5,-73.5,2013,8,2013-08-23,2013-08-16,6,HC/D,0,false,29.344397
East Bay 1B-2,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-24,2008-04-16,1.1,HC,3,false,26.115406
East Bay 1B-2,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-24,2008-04-16,1.1,HC,4,false,26.115406
East Bay 1B-2,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-24,2008-04-16,1.1,HC,6,false,26.115406
East Bay 1B-2,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-24,2008-04-16,1.1,HC,0,false,26.115406
East Bay 1B-2,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-24,2008-04-16,1.1,HC/B,0,false,26.115406
East Bay 1B-2,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-24,2008-04-16,1.1,HC/B,0,false,26.115406
East Bay 1B-2,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-24,2008-04-16,1.1,HC/B,0,false,26.115406
East Bay 1B-2,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-24,2008-04-16,1.1,HC/B,0,false,26.115406
East Bay 1B-2,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-24,2008-04-16,1.1,HC/D,0,false,26.115406
East Bay 1B-2,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-24,2008-04-16,1.1,HC/D,0,false,26.115406
East Bay 1B-2,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-24,2008-04-16,1.1,HC/D,0,false,26.115406
East Bay 1B-2,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-24,2008-04-16,1.1,HC/D,0,false,26.115406
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,9,2017-09-18,2017-09-16,11,HC,13,false,29.255932
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,9,2017-09-18,2017-09-16,11,HC,8,false,29.255932
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,9,2017-09-18,2017-09-16,11,HC,8,false,29.255932
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,9,2017-09-18,2017-09-16,11,HC,15,false,29.255932
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,9,2017-09-18,2017-09-16,11,HC/B,0,false,29.255932
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,9,2017-09-18,2017-09-16,11,HC/B,0,false,29.255932
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,9,2017-09-18,2017-09-16,11,HC/B,0,false,29.255932
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,9,2017-09-18,2017-09-16,11,HC/B,0,false,29.255932
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,9,2017-09-18,2017-09-16,11,HC/D,0,false,29.255932
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,9,2017-09-18,2017-09-16,11,HC/D,0,false,29.255932
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,9,2017-09-18,2017-09-16,11,HC/D,0,false,29.255932
Sandy Island Garden,Grenada,Carriacou,,Atlantic,12.5,-61.5,2017,9,2017-09-18,2017-09-16,11,HC/D,0,false,29.255932
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-15,2013-03-16,10,HC,9,false,23.143745
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-15,2013-03-16,10,HC,15,false,23.143745
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-15,2013-03-16,10,HC,13,false,23.143745
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-15,2013-03-16,10,HC,12,false,23.143745
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-15,2013-03-16,10,HC/B,0,false,23.143745
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-15,2013-03-16,10,HC/B,0,false,23.143745
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-15,2013-03-16,10,HC/B,0,false,23.143745
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-15,2013-03-16,10,HC/B,0,false,23.143745
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-15,2013-03-16,10,HC/D,0,false,23.143745
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-15,2013-03-16,10,HC/D,0,false,23.143745
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-15,2013-03-16,10,HC/D,0,false,23.143745
Islands South,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2013,3,2013-03-15,2013-03-16,10,HC/D,0,false,23.143745
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2003,6,2003-06-24,2003-06-16,10,HC,9,false,28.040497
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2003,6,2003-06-24,2003-06-16,10,HC,3,false,28.040497
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2003,6,2003-06-24,2003-06-16,10,HC,8,false,28.040497
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2003,6,2003-06-24,2003-06-16,10,HC,4,false,28.040497
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2003,6,2003-06-24,2003-06-16,10,HC/B,0,false,28.040497
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2003,6,2003-06-24,2003-06-16,10,HC/B,0,false,28.040497
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2003,6,2003-06-24,2003-06-16,10,HC/B,0,false,28.040497
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2003,6,2003-06-24,2003-06-16,10,HC/B,0,false,28.040497
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2003,6,2003-06-24,2003-06-16,10,HC/D,0,false,28.040497
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2003,6,2003-06-24,2003-06-16,10,HC/D,0,false,28.040497
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2003,6,2003-06-24,2003-06-16,10,HC/D,0,false,28.040497
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,2003,6,2003-06-24,2003-06-16,10,HC/D,0,false,28.040497
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-29,2014-12-16,10,HC,13,false,24.71298
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-29,2014-12-16,10,HC,11,false,24.71298
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-29,2014-12-16,10,HC,15,false,24.71298
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-29,2014-12-16,10,HC,14,false,24.71298
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-29,2014-12-16,10,HC/B,0,false,24.71298
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-29,2014-12-16,10,HC/B,0,false,24.71298
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-29,2014-12-16,10,HC/B,0,false,24.71298
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-29,2014-12-16,10,HC/B,0,false,24.71298
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-29,2014-12-16,10,HC/D,0,false,24.71298
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-29,2014-12-16,10,HC/D,0,false,24.71298
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-29,2014-12-16,10,HC/D,0,false,24.71298
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2014,12,2014-12-29,2014-12-16,10,HC/D,0,false,24.71298
Bronco Billy,Virgin Islands (British),,,Atlantic,18.5,-64.5,2008,5,2008-05-28,2008-05-16,3,HC,9,false,27.247833
Bronco Billy,Virgin Islands (British),,,Atlantic,18.5,-64.5,2008,5,2008-05-28,2008-05-16,3,HC,12,false,27.247833
Bronco Billy,Virgin Islands (British),,,Atlantic,18.5,-64.5,2008,5,2008-05-28,2008-05-16,3,HC,5,false,27.247833
Bronco Billy,Virgin Islands (British),,,Atlantic,18.5,-64.5,2008,5,2008-05-28,2008-05-16,3,HC,8,false,27.247833
Bronco Billy,Virgin Islands (British),,,Atlantic,18.5,-64.5,2008,5,2008-05-28,2008-05-16,3,HC/B,0,false,27.247833
Bronco Billy,Virgin Islands (British),,,Atlantic,18.5,-64.5,2008,5,2008-05-28,2008-05-16,3,HC/B,0,false,27.247833
Bronco Billy,Virgin Islands (British),,,Atlantic,18.5,-64.5,2008,5,2008-05-28,2008-05-16,3,HC/B,0,false,27.247833
Bronco Billy,Virgin Islands (British),,,Atlantic,18.5,-64.5,2008,5,2008-05-28,2008-05-16,3,HC/B,0,false,27.247833
Bronco Billy,Virgin Islands (British),,,Atlantic,18.5,-64.5,2008,5,2008-05-28,2008-05-16,3,HC/D,0,false,27.247833
Bronco Billy,Virgin Islands (British),,,Atlantic,18.5,-64.5,2008,5,2008-05-28,2008-05-16,3,HC/D,0,false,27.247833
Bronco Billy,Virgin Islands (British),,,Atlantic,18.5,-64.5,2008,5,2008-05-28,2008-05-16,3,HC/D,0,false,27.247833
Bronco Billy,Virgin Islands (British),,,Atlantic,18.5,-64.5,2008,5,2008-05-28,2008-05-16,3,HC/D,0,false,27.247833
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1997,8,1997-08-16,1997-08-16,3,HC,22,false,28.694593
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1997,8,1997-08-16,1997-08-16,3,HC,14,false,28.694593
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1997,8,1997-08-16,1997-08-16,3,HC,13,false,28.694593
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1997,8,1997-08-16,1997-08-16,3,HC,12,false,28.694593
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1997,8,1997-08-16,1997-08-16,3,HC/B,0,false,28.694593
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1997,8,1997-08-16,1997-08-16,3,HC/B,0,false,28.694593
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1997,8,1997-08-16,1997-08-16,3,HC/B,0,false,28.694593
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1997,8,1997-08-16,1997-08-16,3,HC/B,0,false,28.694593
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1997,8,1997-08-16,1997-08-16,3,HC/D,0,false,28.694593
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1997,8,1997-08-16,1997-08-16,3,HC/D,0,false,28.694593
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1997,8,1997-08-16,1997-08-16,3,HC/D,0,false,28.694593
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1997,8,1997-08-16,1997-08-16,3,HC/D,0,false,28.694593
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,10,HC,6,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,10,HC,7,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,10,HC,13,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,10,HC,15,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,10,HC/B,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,10,HC/B,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,10,HC/B,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,10,HC/B,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,10,HC/D,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,10,HC/D,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,10,HC/D,0,false,28.953587
Diamond Reef,Virgin Islands (British),Great Camanoe,,Atlantic,18.5,-64.5,1999,8,1999-08-01,1999-08-16,10,HC/D,0,false,28.953587
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-05,2019-06-16,10,HC,10,false,26.974571
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-05,2019-06-16,10,HC,10,false,26.974571
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-05,2019-06-16,10,HC,14,false,26.974571
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-05,2019-06-16,10,HC,14,false,26.974571
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-05,2019-06-16,10,HC/B,0,false,26.974571
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-05,2019-06-16,10,HC/B,0,false,26.974571
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-05,2019-06-16,10,HC/B,0,false,26.974571
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-05,2019-06-16,10,HC/B,0,false,26.974571
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-05,2019-06-16,10,HC/D,0,false,26.974571
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-05,2019-06-16,10,HC/D,0,false,26.974571
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-05,2019-06-16,10,HC/D,0,false,26.974571
Lighthouse,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2019,6,2019-06-05,2019-06-16,10,HC/D,0,false,26.974571
East Bay 4B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-16,2008-04-16,2.7,HC,2,false,26.115406
East Bay 4B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-16,2008-04-16,2.7,HC,1,false,26.115406
East Bay 4B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-16,2008-04-16,2.7,HC,2,false,26.115406
East Bay 4B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-16,2008-04-16,2.7,HC,1,false,26.115406
East Bay 4B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-16,2008-04-16,2.7,HC/B,0,false,26.115406
East Bay 4B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-16,2008-04-16,2.7,HC/B,0,false,26.115406
East Bay 4B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-16,2008-04-16,2.7,HC/B,0,false,26.115406
East Bay 4B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-16,2008-04-16,2.7,HC/B,0,false,26.115406
East Bay 4B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-16,2008-04-16,2.7,HC/D,0,false,26.115406
East Bay 4B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-16,2008-04-16,2.7,HC/D,0,false,26.115406
East Bay 4B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-16,2008-04-16,2.7,HC/D,0,false,26.115406
East Bay 4B - South Caicos,Turks and Caicos Islands,South Caicos,Cockburn Harbour,Atlantic,21.5,-71.5,2008,4,2008-04-16,2008-04-16,2.7,HC/D,0,false,26.115406
Great Dog,Virgin Islands (British),,,Atlantic,18.5,-64.5,1999,8,1999-08-15,1999-08-16,10,HC,14,false,28.953587
Great Dog,Virgin Islands (British),,,Atlantic,18.5,-64.5,1999,8,1999-08-15,1999-08-16,10,HC,12,false,28.953587
Great Dog,Virgin Islands (British),,,Atlantic,18.5,-64.5,1999,8,1999-08-15,1999-08-16,10,HC,11,false,28.953587
Great Dog,Virgin Islands (British),,,Atlantic,18.5,-64.5,1999,8,1999-08-15,1999-08-16,10,HC,15,false,28.953587
Great Dog,Virgin Islands (British),,,Atlantic,18.5,-64.5,1999,8,1999-08-15,1999-08-16,10,HC/B,0,false,28.953587
Great Dog,Virgin Islands (British),,,Atlantic,18.5,-64.5,1999,8,1999-08-15,1999-08-16,10,HC/B,0,false,28.953587
Great Dog,Virgin Islands (British),,,Atlantic,18.5,-64.5,1999,8,1999-08-15,1999-08-16,10,HC/B,0,false,28.953587
Great Dog,Virgin Islands (British),,,Atlantic,18.5,-64.5,1999,8,1999-08-15,1999-08-16,10,HC/B,0,false,28.953587
Great Dog,Virgin Islands (British),,,Atlantic,18.5,-64.5,1999,8,1999-08-15,1999-08-16,10,HC/D,0,false,28.953587
Great Dog,Virgin Islands (British),,,Atlantic,18.5,-64.5,1999,8,1999-08-15,1999-08-16,10,HC/D,0,false,28.953587
Great Dog,Virgin Islands (British),,,Atlantic,18.5,-64.5,1999,8,1999-08-15,1999-08-16,10,HC/D,0,false,28.953587
Great Dog,Virgin Islands (British),,,Atlantic,18.5,-64.5,1999,8,1999-08-15,1999-08-16,10,HC/D,0,false,28.953587
The Arch,Turks and Caicos Islands,South Caicos,,Atlantic,21.5,-71.5,2007,8,2007-08-09,2007-08-16,12.8,HC,6,false,29.323051
The Arch,Turks and Caicos Islands,South Caicos,,Atlantic,21.5,-71.5,2007,8,2007-08-09,2007-08-16,12.8,HC,3,false,29.323051
The Arch,Turks and Caicos Islands,South Caicos,,Atlantic,21.5,-71.5,2007,8,2007-08-09,2007-08-16,12.8,HC,2,false,29.323051
The Arch,Turks and Caicos Islands,South Caicos,,Atlantic,21.5,-71.5,2007,8,2007-08-09,2007-08-16,12.8,HC,3,false,29.323051
The Arch,Turks and Caicos Islands,South Caicos,,Atlantic,21.5,-71.5,2007,8,2007-08-09,2007-08-16,12.8,HC/B,0,false,29.323051
The Arch,Turks and Caicos Islands,South Caicos,,Atlantic,21.5,-71.5,2007,8,2007-08-09,2007-08-16,12.8,HC/B,0,false,29.323051
The Arch,Turks and Caicos Islands,South Caicos,,Atlantic,21.5,-71.5,2007,8,2007-08-09,2007-08-16,12.8,HC/B,0,false,29.323051
The Arch,Turks and Caicos Islands,South Caicos,,Atlantic,21.5,-71.5,2007,8,2007-08-09,2007-08-16,12.8,HC/B,0,false,29.323051
The Arch,Turks and Caicos Islands,South Caicos,,Atlantic,21.5,-71.5,2007,8,2007-08-09,2007-08-16,12.8,HC/D,0,false,29.323051
The Arch,Turks and Caicos Islands,South Caicos,,Atlantic,21.5,-71.5,2007,8,2007-08-09,2007-08-16,12.8,HC/D,0,false,29.323051
The Arch,Turks and Caicos Islands,South Caicos,,Atlantic,21.5,-71.5,2007,8,2007-08-09,2007-08-16,12.8,HC/D,0,false,29.323051
The Arch,Turks and Caicos Islands,South Caicos,,Atlantic,21.5,-71.5,2007,8,2007-08-09,2007-08-16,12.8,HC/D,0,false,29.323051
Tohea SE,French Polynesia,Tuamotu Archipelago/Fakarava Atoll,Tetamanu,Indo-Pacific,-16.5,-145.5,2005,7,2005-07-25,2005-07-16,3,HC,12,false,26.748823
Tohea SE,French Polynesia,Tuamotu Archipelago/Fakarava Atoll,Tetamanu,Indo-Pacific,-16.5,-145.5,2005,7,2005-07-25,2005-07-16,3,HC,11,false,26.748823
Tohea SE,French Polynesia,Tuamotu Archipelago/Fakarava Atoll,Tetamanu,Indo-Pacific,-16.5,-145.5,2005,7,2005-07-25,2005-07-16,3,HC,13,false,26.748823
Tohea SE,French Polynesia,Tuamotu Archipelago/Fakarava Atoll,Tetamanu,Indo-Pacific,-16.5,-145.5,2005,7,2005-07-25,2005-07-16,3,HC,10,false,26.748823
Tohea SE,French Polynesia,Tuamotu Archipelago/Fakarava Atoll,Tetamanu,Indo-Pacific,-16.5,-145.5,2005,7,2005-07-25,2005-07-16,3,HC/B,0,false,26.748823
Tohea SE,French Polynesia,Tuamotu Archipelago/Fakarava Atoll,Tetamanu,Indo-Pacific,-16.5,-145.5,2005,7,2005-07-25,2005-07-16,3,HC/B,0,false,26.748823
Tohea SE,French Polynesia,Tuamotu Archipelago/Fakarava Atoll,Tetamanu,Indo-Pacific,-16.5,-145.5,2005,7,2005-07-25,2005-07-16,3,HC/B,0,false,26.748823
Tohea SE,French Polynesia,Tuamotu Archipelago/Fakarava Atoll,Tetamanu,Indo-Pacific,-16.5,-145.5,2005,7,2005-07-25,2005-07-16,3,HC/B,0,false,26.748823
Tohea SE,French Polynesia,Tuamotu Archipelago/Fakarava Atoll,Tetamanu,Indo-Pacific,-16.5,-145.5,2005,7,2005-07-25,2005-07-16,3,HC/D,0,false,26.748823
Tohea SE,French Polynesia,Tuamotu Archipelago/Fakarava Atoll,Tetamanu,Indo-Pacific,-16.5,-145.5,2005,7,2005-07-25,2005-07-16,3,HC/D,0,false,26.748823
Tohea SE,French Polynesia,Tuamotu Archipelago/Fakarava Atoll,Tetamanu,Indo-Pacific,-16.5,-145.5,2005,7,2005-07-25,2005-07-16,3,HC/D,0,false,26.748823
Tohea SE,French Polynesia,Tuamotu Archipelago/Fakarava Atoll,Tetamanu,Indo-Pacific,-16.5,-145.5,2005,7,2005-07-25,2005-07-16,3,HC/D,0,false,26.748823
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2016,9,2016-09-20,2016-09-16,10,HC,15,false,27.377077
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2016,9,2016-09-20,2016-09-16,10,HC,11,false,27.377077
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2016,9,2016-09-20,2016-09-16,10,HC,13,false,27.377077
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2016,9,2016-09-20,2016-09-16,10,HC,9,false,27.377077
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2016,9,2016-09-20,2016-09-16,10,HC/B,0,false,27.377077
Abu Helal,Egypt,South Sinai,Dahab,Red Sea,28.5,34.5,2016,9,2016-09-20,2016-09-16,10,HC/B,0,false,27.377077
